"rental_id","owner_id","vehicle_id","location_id","rate_daily","rating","rentertripstaken","reviewcount","location_id-2","location_city","location_country","location_latitude","location_longitude","airport_city","vehicle_id-2","vehicle_make","vehicle_model","vehicle_type","vehicle_year","fueltype","estimated_car_price"
18262,181241,1219,3471,"62.00","4.96",27,24,3471,"Milton","US","30.536559","-87.086270","Valparaiso",1219,"Buick","Regal","sedan",2011,"GASOLINE","8000.00"
18263,4112693,1021,4815,"119.00","4.67",5,3,4815,"Albuquerque","US","35.049006","-106.617357","Albuquerque",1021,"Jeep","Wrangler JK","suv",2018,"GASOLINE","35000.00"
18264,9365496,1243,139,"75.00","4.95",23,22,139,"Albuquerque","US","35.148891","-106.711020","Albuquerque",1243,"Ford","F-150","truck",2012,"GASOLINE","15000.00"
18265,3242882,1991,3450,"75.00","5.00",44,35,3450,"Chicago Ridge","US","41.700592","-87.779583","Chicago",1991,"Infiniti","QX60","suv",2015,"GASOLINE","20000.00"
18266,3828976,1331,3943,"45.00","5.00",4,3,3943,"Lansing","US","41.562848","-87.567249","Chicago",1331,"Nissan","Rogue","suv",2013,"GASOLINE","10000.00"
18267,8126909,1717,2812,"125.00","5.00",6,4,2812,"Weymouth","US","42.187520","-70.942942","Providence",1717,"Chevrolet","Colorado","truck",2018,"GASOLINE","30000.00"
18268,3076296,1582,2564,"100.00","4.96",117,102,2564,"Mary Esther","US","30.410177","-86.762781","Valparaiso",1582,"Chevrolet","Corvette","coupe",2005,"GASOLINE","25000.00"
18269,839186,1924,5046,"62.00","4.88",71,56,5046,"Fairbanks","US","64.830677","-147.848306","Fairbanks",1924,"Nissan","Juke","hatchback",2013,"GASOLINE","8000.00"
18270,2436518,725,2417,"82.00","5.00",54,40,2417,"Fairbanks","US","64.850505","-147.711184","Fairbanks",725,"Toyota","Avalon Hybrid","sedan",2014,"HYBRID","16000.00"
18271,14802985,1372,2697,"67.00","5.00",8,7,2697,"Anchorage","US","61.121411","-149.893859","Anchorage",1372,"Lexus","CT 200h","hatchback",2016,"HYBRID","22000.00"
18272,10220464,1108,2332,"130.00","5.00",5,5,2332,"Anchorage","US","61.324505","-149.581976","Anchorage",1108,"Chevrolet","Camaro","coupe",2017,"GASOLINE","30000.00"
18273,6881322,1199,444,"45.00","5.00",4,2,444,"Anchorage","US","61.153631","-149.885629","Anchorage",1199,"Hyundai","Sonata","sedan",2019,"GASOLINE","25000.00"
18274,13654003,1210,5049,"133.00","5.00",4,4,5049,"Anchorage","US","61.168281","-149.868599","Anchorage",1210,"Chrysler","300","sedan",2018,"GASOLINE","30000.00"
18275,2344770,924,1036,"130.00","4.92",60,53,1036,"Ewa Beach","US","21.332664","-158.011507","Honolulu",924,"Chevrolet","Corvette","coupe",2019,"GASOLINE","65000.00"
18276,5199593,1254,3037,"39.00","5.00",48,47,3037,"Honolulu","US","21.344834","-157.910596","Honolulu",1254,"Mazda","3","sedan",2016,"GASOLINE","16000.00"
18277,1140662,98,1673,"54.00","4.96",157,140,1673,"Honolulu","US","21.322836","-157.849448","Honolulu",98,"Toyota","Prius","sedan",2008,"HYBRID","7000.00"
18278,9525078,1807,1285,"103.00","5.00",14,11,1285,"Kaneohe","US","21.416780","-157.808443","Honolulu",1807,"Tesla","Model 3","sedan",2019,"ELECTRIC","45000.00"
18279,744747,251,207,"35.00","5.00",5,4,207,"Schofield Barracks","US","21.487690","-158.064772","Honolulu",251,"Ford","Mustang","coupe",2012,"GASOLINE","15000.00"
18280,10685211,576,4673,"69.00","4.80",9,5,4673,"Mililani","US","21.484342","-157.981206","Honolulu",576,"Porsche","Boxster","convertible",2008,"GASOLINE","20000.00"
18281,744747,98,176,"32.00","4.84",28,25,176,"Schofield Barracks","US","21.487261","-158.064703","Honolulu",98,"Toyota","Prius","sedan",2008,"HYBRID","7000.00"
18282,8048545,1705,2695,"449.00","5.00",5,5,2695,"Mililani","US","21.457802","-158.015036","Honolulu",1705,"Lamborghini","Gallardo","coupe",2004,"GASOLINE","80000.00"
18283,2643116,561,5682,"37.00","4.96",35,25,5682,"Waipahu","US","21.387140","-157.999189","Honolulu",561,"Honda","Fit","hatchback",2009,"GASOLINE","6000.00"
18284,7799729,55,1902,"58.00","4.98",47,41,1902,"Aiea","US","21.382615","-157.950813","Honolulu",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
18285,6603990,407,1132,"92.00","5.00",51,48,1132,"Kapolei","US","21.337625","-158.123333","Honolulu",407,"Tesla","Model 3","sedan",2018,"ELECTRIC","40000.00"
18286,4734152,1283,3771,"30.00","4.80",37,30,3771,"Honolulu","US","21.337546","-157.898444","Honolulu",1283,"Lincoln","Town Car","sedan",2009,"GASOLINE","6000.00"
18287,2643116,55,2736,"60.00","4.96",61,54,2736,"Waipahu","US","21.387285","-157.999228","Honolulu",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
18288,6478109,393,509,"30.00","5.00",60,46,509,"Honolulu","US","21.307331","-157.836130","Honolulu",393,"Toyota","Prius v","hatchback",2014,"HYBRID","14000.00"
18289,6777045,454,3130,"64.00","4.96",28,24,3130,"Ewa Beach","US","21.351628","-158.036987","Honolulu",454,"Chevrolet","Camaro","coupe",2018,"GASOLINE","35000.00"
18290,7759434,454,2798,"75.00","4.92",45,40,2798,"Kailua","US","21.378139","-157.728667","Honolulu",454,"Chevrolet","Camaro","coupe",2018,"GASOLINE","35000.00"
18291,9743713,666,2953,"55.00","4.95",45,40,2953,"Honolulu","US","21.298651","-157.862904","Honolulu",666,"Ford","Mustang","coupe",2015,"GASOLINE","25000.00"
18292,6478109,9,2152,"45.00","5.00",63,52,2152,"Honolulu","US","21.307808","-157.836018","Honolulu",9,"Chevrolet","Camaro","coupe",2015,"GASOLINE","28000.00"
18293,901393,469,4901,"39.00",NULL,0,0,4901,"Honolulu","US","21.324896","-157.925177","Honolulu",469,"Volkswagen","Van","hatchback",1972,"DIESEL","15000.00"
18294,6478109,1890,5040,"29.00","5.00",65,58,5040,"Honolulu","US","21.307688","-157.836196","Honolulu",1890,"Toyota","Prius","sedan",2012,"HYBRID","10000.00"
18295,3420405,1807,5815,"98.00","4.89",11,9,5815,"Honolulu","US","21.279277","-157.826153","Honolulu",1807,"Tesla","Model 3","sedan",2019,"ELECTRIC","45000.00"
18296,1792368,1015,181,"149.00","4.95",23,21,181,"Honolulu","US","21.296027","-157.846212","Honolulu",1015,"BMW","i8","coupe",2017,"HYBRID","80000.00"
18297,1643790,1731,5185,"51.00","4.80",25,20,5185,"Aiea","US","21.378858","-157.929667","Honolulu",1731,"Ford","Mustang","coupe",2017,"GASOLINE","28000.00"
18298,4315818,820,508,"119.00","4.94",77,72,508,"Honolulu","US","21.336499","-157.913588","Honolulu",820,"Chevrolet","Corvette","coupe",2015,"GASOLINE","45000.00"
18299,1140662,98,1673,"54.00","4.96",157,140,1673,"Honolulu","US","21.322836","-157.849448","Honolulu",98,"Toyota","Prius","sedan",2008,"HYBRID","7000.00"
18300,8840063,924,1560,"140.00","5.00",27,27,1560,"Waipahu","US","21.389497","-158.030973","Honolulu",924,"Chevrolet","Corvette","coupe",2019,"GASOLINE","65000.00"
18301,9468747,145,2789,"59.00","5.00",21,21,2789,"Honolulu","US","21.355741","-157.930774","Honolulu",145,"Ford","Mustang","coupe",2019,"GASOLINE","35000.00"
18302,9525078,1807,1285,"103.00","5.00",14,11,1285,"Kaneohe","US","21.416780","-157.808443","Honolulu",1807,"Tesla","Model 3","sedan",2019,"ELECTRIC","45000.00"
18303,8048545,1807,5495,"102.00","5.00",53,45,5495,"Mililani","US","21.457873","-158.014210","Honolulu",1807,"Tesla","Model 3","sedan",2019,"ELECTRIC","45000.00"
18304,14300678,1731,3798,"50.00","5.00",14,12,3798,"Honolulu","US","21.340078","-157.913266","Honolulu",1731,"Ford","Mustang","coupe",2017,"GASOLINE","28000.00"
18305,14300678,666,890,"50.00","4.89",18,18,890,"Honolulu","US","21.340178","-157.915277","Honolulu",666,"Ford","Mustang","coupe",2015,"GASOLINE","25000.00"
18306,6624795,1219,3099,"50.00","5.00",8,6,3099,"Ewa Beach","US","21.336687","-158.013442","Honolulu",1219,"Buick","Regal","sedan",2011,"GASOLINE","8000.00"
18307,9463179,37,1478,"89.00","5.00",27,23,1478,"Austin","US","30.300782","-97.712261","Austin",37,"GMC","Sierra 1500","truck",2016,"GASOLINE","28000.00"
18308,4315818,1807,5133,"99.00","4.83",35,30,5133,"Honolulu","US","21.336378","-157.913445","Honolulu",1807,"Tesla","Model 3","sedan",2019,"ELECTRIC","45000.00"
18309,765004,1674,1432,"100.00","4.93",17,15,1432,"Honolulu","US","21.346705","-157.908018","Honolulu",1674,"BMW","5 Series","sedan",2015,"GASOLINE","25000.00"
18310,15666714,1331,1443,"30.00","5.00",2,1,1443,"West Palm Beach","US","26.701016","-80.102734","West Palm Beach",1331,"Nissan","Rogue","suv",2013,"GASOLINE","10000.00"
18311,3217019,1794,356,"35.00","4.89",151,115,356,"East Los Angeles","US","34.011790","-118.141648","Los Angeles",1794,"Jeep","Patriot","suv",2016,"GASOLINE","14000.00"
18312,864946,1402,1156,"250.00","5.00",2,1,1156,"Miami","US","25.762379","-80.191673","West Palm Beach",1402,"Mercedes-Benz","GLS-Class","suv",2019,"GASOLINE","70000.00"
18313,8669035,1673,3119,"35.00","5.00",25,22,3119,"Deerfield Beach","US","26.298526","-80.166121","West Palm Beach",1673,"Kia","Sportage","suv",2015,"GASOLINE","18000.00"
18314,2043564,33,4,"105.00","5.00",43,37,4,"Boca Raton","US","26.383200","-80.093978","West Palm Beach",33,"Ford","F-150","truck",2017,"GASOLINE","32000.00"
18315,9076476,145,460,"52.00","5.00",66,56,460,"Honolulu","US","21.272565","-157.812868","Honolulu",145,"Ford","Mustang","coupe",2019,"GASOLINE","35000.00"
18316,6355405,554,2937,"229.00","5.00",33,30,2937,"Lake Mary","US","28.789546","-81.388067","Orlando",554,"BMW","I8","coupe",2019,"HYBRID","100000.00"
18317,5589535,407,764,"150.00","5.00",46,41,764,"Kailua","US","21.377514","-157.728516","Honolulu",407,"Tesla","Model 3","sedan",2018,"ELECTRIC","40000.00"
18318,729215,1646,3368,"40.00","4.98",173,114,3368,"Honolulu","US","21.337709","-157.899027","Honolulu",1646,"Nissan","Sentra","sedan",2016,"GASOLINE","14000.00"
18319,6624795,50,4482,"54.00","5.00",1,1,4482,"Ewa Beach","US","21.337618","-158.012875","Honolulu",50,"FIAT","500","hatchback",2012,"GASOLINE","8000.00"
18320,435775,547,5065,"40.00","5.00",2,2,5065,"Honolulu","US","21.300814","-157.826953","Honolulu",547,"Acura","TLX","sedan",2015,"GASOLINE","17000.00"
18321,8048545,1930,5391,"82.00","5.00",11,9,5391,"Mililani","US","21.458580","-158.015600","Honolulu",1930,"Tesla","Model 3","sedan",2020,"ELECTRIC","45000.00"
18322,729215,519,2393,"40.00","5.00",54,42,2393,"Honolulu","US","21.337566","-157.899012","Honolulu",519,"Toyota","Corolla","sedan",2016,"GASOLINE","16000.00"
18323,9403597,311,5348,"54.00",NULL,0,0,5348,"Honolulu","US","21.294082","-157.835578","Honolulu",311,"Subaru","Forester","hatchback",2019,"GASOLINE","28000.00"
18324,1740709,1486,821,"155.00","5.00",23,23,821,"Honolulu","US","21.287697","-157.824236","Honolulu",1486,"Porsche","718 Cayman","coupe",2018,"GASOLINE","50000.00"
18325,8996355,432,4194,"49.00","4.95",46,41,4194,"Honolulu","US","21.335597","-157.846726","Honolulu",432,"MINI","Cooper","hatchback",2013,"GASOLINE","12000.00"
18326,9076476,666,3560,"56.00","4.86",56,50,3560,"Honolulu","US","21.273445","-157.813637","Honolulu",666,"Ford","Mustang","coupe",2015,"GASOLINE","25000.00"
18327,5161902,176,412,"70.00","5.00",18,18,412,"Honolulu","US","21.331544","-157.920630","Honolulu",176,"BMW","1 Series","sedan",2011,"GASOLINE","10000.00"
18328,729215,1263,639,"40.00","5.00",4,2,639,"Honolulu","US","21.338603","-157.899528","Honolulu",1263,"Nissan","Versa","sedan",2019,"GASOLINE","16000.00"
18329,10323824,1075,5198,"65.00","5.00",17,15,5198,"Austin","US","30.402777","-97.660493","Austin",1075,"GMC","Acadia","suv",2015,"GASOLINE","18000.00"
18330,3126130,1119,1,"175.00","5.00",1,1,1,"Kailua","US","21.380314","-157.756530","Honolulu",1119,"Ford","Mustang","coupe",1969,"GASOLINE","40000.00"
18331,5935896,1833,5110,"35.00","5.00",7,7,5110,"Plymouth","US","44.995135","-93.499125","Minneapolis",1833,"Mazda","6","sedan",2014,"GASOLINE","13000.00"
18332,14253270,1731,924,"52.00","5.00",1,1,924,"Kaneohe","US","21.399348","-157.787848","Honolulu",1731,"Ford","Mustang","coupe",2017,"GASOLINE","28000.00"
18333,4902834,820,2860,"120.00","4.90",59,52,2860,"Waianae","US","21.409071","-158.165693","Honolulu",820,"Chevrolet","Corvette","coupe",2015,"GASOLINE","45000.00"
18334,9743713,130,1366,"38.00","4.96",59,50,1366,"Honolulu","US","21.299012","-157.861437","Honolulu",130,"Volkswagen","Jetta","sedan",2014,"GASOLINE","12000.00"
18335,950349,74,276,"50.00","4.86",126,105,276,"Phoenix","US","33.449401","-111.987852","Phoenix",74,"Scion","xD","hatchback",2014,"GASOLINE","12000.00"
18336,7365899,1888,3061,"60.00","5.00",11,11,3061,"Honolulu","US","21.336978","-157.901150","Honolulu",1888,"Volkswagen","Eos","convertible",2012,"GASOLINE","10000.00"
18337,729215,879,226,"44.00","4.94",23,17,226,"Honolulu","US","21.337290","-157.898970","Honolulu",879,"Toyota","Camry","sedan",2007,"GASOLINE","6000.00"
18338,9117913,1560,4472,"79.00","4.87",68,55,4472,"Honolulu","US","21.298122","-157.859434","Honolulu",1560,"Ford","Mustang","coupe",2018,"GASOLINE","30000.00"
18339,6704292,97,4855,"52.00","4.86",52,44,4855,"Mililani","US","21.440411","-158.012285","Honolulu",97,"Smart","fortwo","hatchback",2009,"GASOLINE","5000.00"
18340,1010774,1229,1344,"399.00","5.00",16,15,1344,"Honolulu","US","21.301538","-157.854139","Honolulu",1229,"Acura","NSX","coupe",2017,"HYBRID","150000.00"
18341,2394117,55,1221,"76.00","5.00",25,18,1221,"Honolulu","US","21.323934","-157.874927","Honolulu",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
18342,10562656,55,4515,"59.00","5.00",41,39,4515,"Honolulu","US","21.293178","-157.808534","Honolulu",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
18343,8840063,477,4805,"179.00",NULL,0,0,4805,"Waipahu","US","21.389865","-158.031043","Honolulu",477,"BMW","8-Series","coupe",2019,"GASOLINE","80000.00"
18344,902141,521,5497,"33.00","5.00",10,9,5497,"Honolulu","US","21.331670","-157.846616","Honolulu",521,"Subaru","Impreza","hatchback",2016,"GASOLINE","16000.00"
18345,11244767,1788,710,"189.00","5.00",37,26,710,"Weehawken","US","40.775183","-74.013431","Newark",1788,"Tesla","Model X","suv",2020,"ELECTRIC","80000.00"
18346,1367019,65,1971,"211.00","4.98",81,65,1971,"Edgewater","US","40.809473","-73.985556","Newark",65,"Tesla","Model X","suv",2017,"ELECTRIC","65000.00"
18347,2373004,1348,3569,"34.00","4.90",78,71,3569,"Ewa Beach","US","21.326840","-158.025214","Honolulu",1348,"Scion","FR-S","hatchback",2013,"GASOLINE","15000.00"
18348,2754690,576,1656,"98.00","5.00",19,17,1656,"Honolulu","US","21.280173","-157.797528","Honolulu",576,"Porsche","Boxster","convertible",2008,"GASOLINE","20000.00"
18349,2373004,1807,1898,"85.00","4.88",46,41,1898,"Ewa Beach","US","21.326774","-158.025169","Honolulu",1807,"Tesla","Model 3","sedan",2019,"ELECTRIC","45000.00"
18350,1916612,210,4621,"40.00","5.00",5,4,4621,"Honolulu","US","21.332130","-157.900513","Honolulu",210,"Toyota","Corolla","sedan",2007,"GASOLINE","5000.00"
18351,8840063,1176,2118,"149.00","5.00",12,9,2118,"Waipahu","US","21.389029","-158.031344","Honolulu",1176,"BMW","M-Series","coupe",2020,"GASOLINE","100000.00"
18352,9468747,648,1461,"50.00","5.00",2,2,1461,"Honolulu","US","21.355309","-157.929340","Honolulu",648,"Nissan","Leaf","hatchback",2015,"ELECTRIC","12000.00"
18353,4902834,912,3002,"120.00","5.00",10,10,3002,"Waianae","US","21.410314","-158.164627","Honolulu",912,"Polaris","Slingshot","coupe",2016,"GASOLINE","18000.00"
18354,10199256,1890,2014,"35.00","4.92",28,24,2014,"Albuquerque","US","35.127163","-106.566681","Albuquerque",1890,"Toyota","Prius","sedan",2012,"HYBRID","10000.00"
18355,5503974,685,5839,"48.00","4.95",28,21,5839,"Honolulu","US","21.303276","-157.857443","Honolulu",685,"Toyota","Camry","sedan",2012,"GASOLINE","10000.00"
18356,2754690,845,3770,"68.00","4.83",13,12,3770,"Honolulu","US","21.280472","-157.797389","Honolulu",845,"Lexus","GS 450h","sedan",2008,"HYBRID","10000.00"
18357,2587963,878,5784,"42.00","5.00",13,10,5784,"Honolulu","US","21.273708","-157.816388","Honolulu",878,"Honda","Civic","sedan",2014,"GASOLINE","12000.00"
18358,777730,212,502,"121.00","4.68",26,22,502,"Honolulu","US","21.284695","-157.838953","Honolulu",212,"BMW","4 Series","coupe",2018,"GASOLINE","35000.00"
18359,549632,1277,5736,"50.00",NULL,0,0,5736,"Honolulu","US","21.365618","-157.914451","Honolulu",1277,"Volkswagen","Beetle","hatchback",2013,"GASOLINE","12000.00"
18360,1810535,1261,1896,"100.00","4.84",55,51,1896,"Honolulu","US","21.280182","-157.754511","Honolulu",1261,"BMW","2 Series","coupe",2016,"GASOLINE","25000.00"
18361,549632,1979,1697,"40.00","5.00",81,70,1697,"Honolulu","US","21.365647","-157.915220","Honolulu",1979,"Toyota","Prius","sedan",2006,"HYBRID","4000.00"
18362,2754690,220,1371,"78.00","4.63",26,19,1371,"Honolulu","US","21.280785","-157.796647","Honolulu",220,"BMW","Z4","convertible",2008,"GASOLINE","10000.00"
18363,11203163,95,722,"25.00",NULL,1,0,722,"Wahiawa","US","21.495015","-158.028395","Honolulu",95,"Chevrolet","Cruze","sedan",2016,"GASOLINE","15000.00"
18364,15278002,45,2529,"35.00",NULL,1,0,2529,"Pearl City","US","21.374877","-157.968924","Honolulu",45,"Ford","Fusion","sedan",2016,"GASOLINE","20000.00"
18365,2754690,483,3723,"58.00","5.00",16,15,3723,"Honolulu","US","21.280895","-157.797350","Honolulu",483,"Lexus","IS 250","sedan",2008,"GASOLINE","9000.00"
18366,12868620,1669,5483,"60.00","5.00",11,9,5483,"Honolulu","US","21.300088","-157.845210","Honolulu",1669,"BMW","1 Series","sedan",2008,"GASOLINE","6000.00"
18367,12868620,108,2249,"50.00",NULL,2,0,2249,"Honolulu","US","21.336023","-157.912982","Honolulu",108,"Lexus","ES 350","sedan",2009,"GASOLINE","10000.00"
18368,10160966,1407,2080,"120.00","5.00",3,3,2080,"Honolulu","US","21.349934","-157.902764","Honolulu",1407,"Porsche","718","coupe",2019,"GASOLINE","65000.00"
18369,11204046,930,2481,"55.00","4.87",35,30,2481,"Honolulu","US","21.286423","-157.839025","Honolulu",930,"Ford","C-Max Hybrid","hatchback",2015,"HYBRID","14000.00"
18370,595685,454,1394,"60.00","4.85",231,179,1394,"Honolulu","US","21.285103","-157.838922","Honolulu",454,"Chevrolet","Camaro","coupe",2018,"GASOLINE","35000.00"
18371,7468900,868,5700,"46.00","5.00",16,12,5700,"Pearl City","US","21.401068","-157.981470","Honolulu",868,"Dodge","Charger","sedan",2012,"GASOLINE","10000.00"
18372,2754690,980,488,"62.00","5.00",14,13,488,"Honolulu","US","21.280526","-157.797737","Honolulu",980,"MINI","Cooper Coupe","convertible",2014,"GASOLINE","12000.00"
18373,10740613,255,1331,"48.00","5.00",3,3,1331,"Wahiawa","US","21.537864","-158.014773","Honolulu",255,"Honda","Accord Sedan","sedan",2019,"GASOLINE","25000.00"
18374,4471891,1469,2585,"45.00","5.00",39,38,2585,"Naples","US","26.208261","-81.770771","Fort Myers",1469,"FIAT","500L","hatchback",2017,"GASOLINE","15000.00"
18375,4886470,52,5733,"32.00","4.84",31,31,5733,"Addison","US","41.912439","-87.990299","Chicago",52,"Mercury","Mariner","suv",2006,"GASOLINE","5000.00"
18376,5699229,308,2311,"67.00","4.99",86,76,2311,"Portland","US","43.646506","-70.309576","Portland",308,"Chevrolet","Equinox","suv",2018,"GASOLINE","25000.00"
18377,5699229,927,1012,"74.00","4.99",84,75,1012,"Portland","US","43.646461","-70.309813","Portland",927,"Nissan","Pathfinder","suv",2015,"GASOLINE","20000.00"
18378,7786180,744,4224,"52.00","4.76",103,89,4224,"Milwaukee","US","42.960983","-87.910728","Milwaukee",744,"GMC","Terrain","suv",2015,"GASOLINE","16000.00"
18379,15582735,1343,1051,"96.00",NULL,0,0,1051,"Saint Francis","US","42.971907","-87.893342","Milwaukee",1343,"Ford","F-150","truck",2019,"GASOLINE","40000.00"
18380,2754690,1498,2266,"60.00","4.94",33,31,2266,"Honolulu","US","21.280360","-157.797834","Honolulu",1498,"Mazda","MX-5 Miata","convertible",2008,"GASOLINE","8000.00"
18381,6811877,55,2092,"55.00","4.98",61,49,2092,"Honolulu","US","21.349561","-157.912555","Honolulu",55,"Ford","Mustang","coupe",2016,"GASOLINE","25000.00"
18382,2754690,175,3566,"68.00","4.88",27,24,3566,"Honolulu","US","21.280685","-157.798042","Honolulu",175,"Lexus","IS 250 C","convertible",2011,"GASOLINE","15000.00"
18383,6851915,119,4636,"54.00","4.89",41,28,4636,"Denver","US","39.776626","-104.738775","Denver",119,"Toyota","FJ Cruiser","suv",2008,"GASOLINE","15000.00"
18384,2245310,356,2966,"48.00","4.68",159,117,2966,"Lakewood","US","39.706807","-105.076132","Denver",356,"Toyota","4Runner","suv",2005,"GASOLINE","8000.00"
18385,2754690,606,2709,"49.00","5.00",17,16,2709,"Aiea","US","21.375507","-157.914919","Honolulu",606,"Lexus","HS 250h","sedan",2010,"HYBRID","10000.00"
18386,11313508,1627,3731,"35.00","5.00",16,14,3731,"Kailua","US","21.378040","-157.730000","Honolulu",1627,"Smart","fortwo","hatchback",2013,"GASOLINE","8000.00"
